ticker,date,real_RV,predicted_RV,window,train_mse,test_mse,train_qlike,test_qlike
SPY,2002-03-08,0.126973,0.16282341,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-03-11,0.103157,0.13166074,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-03-12,0.122952,0.12090914,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-03-13,0.128694,0.1327272,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-03-14,0.0990278,0.13959661,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-03-15,0.095604,0.1163545,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-03-18,0.116532,0.11419068,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-03-19,0.125429,0.123611175,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-03-20,0.094106,0.12639552,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-03-21,0.125783,0.110567786,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-03-22,0.126469,0.120490596,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-03-25,0.117757,0.11926731,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-03-26,0.138397,0.12378559,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-03-27,0.121039,0.13447514,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-03-28,0.122557,0.11954162,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-01,0.110279,0.12985973,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-02,0.128879,0.123484954,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-03,0.114097,0.12847264,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-04,0.134819,0.12861075,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-05,0.128614,0.13442343,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-08,0.132516,0.13200289,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-09,0.120736,0.12826312,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-10,0.146057,0.12805465,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-11,0.140217,0.13655737,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-12,0.138026,0.13713351,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-15,0.136485,0.13578896,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-16,0.0993666,0.13397631,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-17,0.123052,0.109853745,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-18,0.16665,0.13261813,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-19,0.106291,0.14935489,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-22,0.112926,0.11935909,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-23,0.13723,0.12225636,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-24,0.140654,0.12631835,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-25,0.17695,0.13378961,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-26,0.145949,0.15571912,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-29,0.139276,0.13311493,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-04-30,0.126347,0.13138829,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-01,0.175748,0.13129842,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-02,0.173415,0.15591064,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-03,0.15529,0.1593445,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-06,0.141871,0.14436454,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-07,0.163324,0.13760158,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-08,0.135007,0.14526649,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-09,0.159238,0.1427753,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-10,0.148532,0.15188257,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-13,0.139178,0.14298964,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-14,0.106641,0.13663517,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-15,0.158696,0.12798071,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-16,0.133918,0.14491966,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-17,0.113494,0.13832738,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-20,0.117402,0.12886962,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-21,0.113854,0.12881877,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-22,0.14908,0.113802135,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-23,0.147907,0.14401375,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-24,0.122272,0.14278096,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-28,0.132954,0.121240735,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-29,0.116135,0.12846157,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-30,0.147672,0.1208777,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-05-31,0.143406,0.14132045,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-03,0.168878,0.14446811,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-04,0.188724,0.14916167,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-05,0.169493,0.16299865,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-06,0.169394,0.14694522,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-07,0.180489,0.15894228,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-10,0.163871,0.1648458,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-11,0.166313,0.15438215,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-12,0.230275,0.1577817,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-13,0.164318,0.19751282,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-14,0.253831,0.15366149,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-17,0.155125,0.20894451,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-18,0.157513,0.14858015,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-19,0.168449,0.14967482,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-20,0.22564,0.1608778,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-21,0.199475,0.1937901,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-24,0.24581,0.17873432,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-25,0.218563,0.19153526,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-26,0.303293,0.18226227,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-27,0.238695,0.21606669,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-06-28,0.20349,0.20243141,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-01,0.19579,0.18369384,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-02,0.261422,0.17575237,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-03,0.221007,0.21001764,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-05,0.150883,0.18893313,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-08,0.238141,0.15290676,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-09,0.229955,0.20136754,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-10,0.293428,0.20062974,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-11,0.345203,0.2345264,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-12,0.292408,0.25296277,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-15,0.341076,0.21851406,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-16,0.351626,0.25474492,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-17,0.343216,0.25580144,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-18,0.291195,0.25740847,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-19,0.306678,0.23902693,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-22,0.498339,0.23782456,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-23,0.48604,0.37440777,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-24,0.497818,0.3455281,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-25,0.478409,0.3524277,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-26,0.379102,0.3332345,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-29,0.246889,0.28824493,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
SPY,2002-07-30,0.292839,0.22728808,1,0.004201437961758217,0.0021775753049087777,0.08068098125686494,0.02133669738376881
